staffid	jobid	postdate	enddate
2818630	92423	2017-09-07	2018-09-22
2818630	92427	2017-06-23	2017-08-22
2818631	92430	2017-06-23	2017-08-22
2818632	92421	2017-09-07	2018-09-22
2818633	92431	2017-06-23	2017-08-22
2818634	92591	2017-11-27	2017-12-22
2818635	92576	2017-11-27	2018-10-22
2818636	92578	2017-11-27	2018-08-22
2818637	92577	2017-11-27	2018-10-22
2818639	92508	2017-09-23	2017-09-23
2818640	92509	2017-09-23	2017-09-23
2818640	92587	2017-11-27	2018-03-07
2818641	92510	2017-09-23	2017-09-23
2818641	92580	2018-04-22	2018-10-22
2818641	92589	2017-11-27	2018-03-07
2823036	91843	2017-06-23	2018-10-22
2823052	91924	2017-06-23	2018-02-22
2823057	91949	2017-06-23	2018-10-22
2826316	93162	2017-07-07	2018-10-22
2826317	93163	2017-07-07	2018-10-22
2834716	92225	2018-08-22	2018-10-22
2834731	92215	2018-03-22	2018-10-07
2834765	93091	2017-07-07	2018-10-22
2834766	93092	2017-07-07	2018-07-22
2834766	93154	2017-09-22	2018-07-07
2834766	93159	2017-07-07	2017-09-07
2834767	93093	2017-07-07	2018-02-07
2834768	93097	2017-07-07	2018-02-07
2834769	93096	2017-07-07	2017-07-22
2834769	93101	2017-08-22	2017-09-22
2834775	93105	2017-07-07	2017-09-22
2834775	93119	2017-09-22	2018-10-22
2834776	93094	2017-07-07	2018-10-22
2834778	93095	2017-07-07	2017-07-22
2834780	93098	2018-08-22	2018-10-22
2834780	93099	2017-11-27	2018-08-07
2834780	93100	2017-07-07	2017-09-22
2834780	93115	2017-12-07	2018-08-07
2834781	93104	2017-07-07	2017-09-07
2834782	93113	2017-11-27	2018-04-22
2834782	93136	2017-09-22	2017-09-22
2834782	93138	2017-07-07	2017-09-07
2834783	93106	2017-07-07	2017-09-07
2834784	93108	2017-07-07	2017-09-22
2834786	93107	2017-07-07	2017-09-22
2834788	93170	2018-09-07	2018-10-22
2834791	93109	2017-07-07	2018-10-22
2834792	93110	2017-11-27	2018-10-22
2834795	93116	2017-07-07	2018-01-22
2834797	93122	2018-05-23	2018-10-22
2834797	93133	2017-09-22	2018-05-07
2834797	93139	2017-07-07	2017-09-07
2834798	93135	2017-09-22	2017-09-22
2834798	93140	2017-07-07	2017-09-07
2834799	93157	2017-07-07	2017-09-07
2834800	93148	2018-09-22	2018-10-22
2834800	93152	2017-09-22	2017-09-22
2834800	93153	2017-11-27	2018-09-07
2834800	93158	2017-07-07	2017-09-07
2834803	93151	2017-09-22	2017-11-27
2834803	93160	2017-07-07	2017-09-07
2834844	91460	2017-07-07	2018-05-07
2847107	89724	2017-07-07	2018-10-22
2847108	89726	2017-07-07	2018-02-07
2847145	89810	2017-07-07	2018-03-22
2847421	91254	2018-03-22	2018-10-22
2847421	91295	2017-07-07	2018-03-07
2856980	89402	2017-07-08	2018-03-22
2857003	89370	2018-04-07	2018-10-22
2857003	89377	2017-07-08	2018-03-22
2857154	89742	2017-07-08	2018-10-22
2864649	88729	2017-07-22	2018-10-22
2864672	88891	2017-07-22	2018-10-22
2873188	88944	2018-04-07	2018-10-22
2873245	89054	2018-04-07	2018-10-22
2873245	89061	2017-07-22	2018-03-22
2873249	89024	2017-07-22	2017-12-22
2873249	89031	2018-01-07	2018-03-22
2873323	92346	2017-07-22	2018-08-22
2873323	92350	2017-07-22	2018-08-22
2873324	92351	2017-07-22	2018-08-22
2873325	92349	2017-07-22	2018-08-22
2873369	92359	2017-07-22	2017-09-22
2873369	92579	2018-04-22	2018-10-22
2873370	92360	2017-07-22	2017-09-22
2873370	92590	2017-11-27	2018-02-22
2873371	92362	2017-07-22	2017-08-22
2873372	92361	2017-07-22	2017-09-22
2873372	92582	2018-09-07	2018-10-22
2873372	92583	2017-11-27	2018-08-22
2873476	91411	2017-07-22	2018-09-22
2873490	92736	2018-05-23	2018-10-22
2873490	92762	2018-05-07	2018-10-07
2873490	92777	2018-05-07	2018-05-07
2885764	89712	2018-02-23	2018-03-22
2885764	89738	2017-07-22	2018-03-22
2885764	89744	2018-04-07	2018-10-22
2885815	89759	2017-11-28	2018-10-22
2885815	89812	2017-11-28	2018-10-22
2885815	89818	2017-07-22	2017-09-22
2886130	91326	2017-07-22	2018-05-23
2886130	91329	2018-06-07	2018-10-22
2886158	91425	2017-07-22	2018-10-22
2895908	92310	2017-07-22	2018-08-22
2895908	92321	2017-07-22	2018-08-22
2895909	92311	2017-07-22	2018-08-22
2895910	92315	2017-11-28	2018-04-23
2895910	92316	2017-07-22	2017-09-23
2895911	92312	2017-07-22	2018-08-22
2895912	92312	2019-02-22	\N
2895912	92313	2017-07-22	2018-03-22
2895914	92322	2017-07-22	2018-08-22
2895916	92323	2017-11-28	2018-08-22
2895916	92324	2017-07-22	2017-09-23
2895917	92289	2018-06-22	2018-11-22
2895917	92330	2017-07-22	2018-08-22
2895918	92330	2018-08-22	\N
2895919	92331	2017-11-28	2018-08-22
2895919	92334	2017-07-22	2017-09-23
2895920	92331	2017-07-22	2017-11-28
2895920	92333	2018-04-07	2018-07-22
2895921	92338	2017-07-22	2018-08-22
2895922	92341	2017-11-28	2018-01-22
2895922	92342	2017-07-22	2017-09-23
2895923	92344	2017-11-28	2018-08-22
2895923	92345	2017-07-22	2017-09-23
2896047	92906	2017-07-22	2018-10-22
2900198	91644	2017-07-23	2017-09-23
2900200	91659	2017-07-23	2018-10-22
2900202	91678	2017-07-23	2018-10-22
2903286	88889	2017-11-27	2018-10-22
2903286	88896	2018-04-07	2018-08-22
2903286	88903	2018-09-07	2018-10-22
2903294	88900	2018-04-07	2018-08-22
2903294	88901	2018-09-07	2018-10-22
2903294	88909	2017-08-22	2018-03-22
2903498	89187	2018-09-07	2018-10-22
2903498	89205	2017-12-22	2018-08-22
2903498	89208	2017-09-07	2017-12-07
2903498	89210	2017-08-22	2017-08-22
2903498	89253	2017-08-22	2018-10-22
2911949	92242	2017-11-27	2018-08-22
2911949	92252	2017-08-22	2017-09-22
2911949	92669	2018-06-07	2018-08-07
2911989	92247	2018-08-22	2018-08-22
2911989	92670	2018-06-07	2018-08-07
2912036	93117	2017-08-22	2017-09-07
2912042	93169	2018-09-07	2018-10-22
2912095	91249	2017-08-22	2018-03-07
2924473	89616	2017-08-22	2018-09-07
2924479	89607	2017-08-22	2018-10-22
2924516	92494	2017-08-22	2018-06-22
2924820	91363	2017-08-22	2018-05-07
2924825	91364	2017-08-22	2018-05-07
2924825	91457	2018-05-23	2018-10-22
2924906	92982	2018-05-07	2018-10-22
2924906	93021	2017-11-27	2018-04-22
2924906	93037	2017-08-22	2017-09-07
2938862	89673	2017-08-22	2018-01-07
2938862	89684	2018-01-22	2018-03-22
2938863	89670	2017-08-22	2018-10-22
2938863	89677	2018-03-07	2018-03-22
2939606	89247	2017-09-07	2018-10-22
2939606	92137	2018-01-22	2018-10-22
2939606	92272	2017-09-07	2018-10-22
2939607	89248	2017-09-07	2018-10-22
2939607	92138	2018-01-22	2018-10-22
2939607	92279	2018-04-22	2018-10-22
2939607	92282	2017-09-07	2018-04-07
2950554	92291	2017-09-07	2018-08-22
2950573	92258	2018-04-07	2018-10-22
2950573	92263	2017-11-27	2018-03-22
2950573	92267	2017-09-07	2017-09-22
2950591	92221	2018-09-07	2018-10-22
2950591	92227	2018-04-07	2018-08-22
2950591	92233	2017-09-07	2018-03-22
2962966	89347	2017-09-07	2018-10-22
2963059	92396	2017-09-07	2018-10-22
2963059	92405	2018-09-22	2018-10-22
2963350	91228	2017-09-07	2018-03-07
2972730	89330	2018-04-07	2018-10-22
2972730	89331	2017-09-08	2018-03-22
2972985	92379	2017-09-08	2018-08-22
2973035	92800	2017-09-08	2018-10-22
2973040	92814	2017-09-08	2018-04-23
2977326	89420	2017-09-08	2018-10-22
2988829	93127	2018-09-22	2018-10-22
2988829	93132	2018-05-23	2018-09-07
2988829	93134	2017-09-22	2018-05-07
2988831	93142	2017-09-22	2018-10-22
3001087	89603	2017-09-22	2018-03-07
3001088	89608	2017-09-22	2018-10-22
3001331	90993	2018-06-07	2018-10-22
3001447	91330	2017-09-22	2018-04-07
3011047	89293	2017-09-23	2017-09-23
3011108	89357	2017-09-23	2018-10-22
3011109	89358	2017-09-23	2018-08-22
3011499	92068	2017-09-23	2018-10-22
3015871	91742	2017-09-23	2018-10-22
3015882	91794	2017-09-23	2018-10-22
3019257	91398	2018-02-22	2018-10-22
3019262	91399	2017-11-27	2018-10-22
3019272	92100	2018-02-07	2018-06-22
3027520	88718	2017-11-27	2018-09-07
3027576	89040	2017-11-27	2018-10-22
3027660	89206	2017-11-27	2018-05-07
3027730	92575	2017-11-27	2018-10-22
3027739	92585	2018-04-22	2018-08-22
3027739	92588	2017-11-27	2018-04-07
3027762	93102	2017-11-27	2017-11-27
3027790	93128	2018-09-22	2018-10-22
3027790	93131	2018-05-23	2018-09-07
3027792	93147	2018-09-22	2018-10-22
3027796	93146	2018-09-22	2018-10-22
3027820	91005	2017-11-27	2018-10-22
3039830	89813	2017-11-28	2018-10-22
3039897	90638	2017-11-28	2018-10-22
3040061	91104	2017-11-28	2018-10-22
3040181	92899	2017-11-28	2018-10-22
3040232	93028	2017-11-28	2018-04-07
3040245	93055	2017-11-28	2018-04-07
3040258	93080	2017-11-28	2018-10-22
3040259	93081	2017-11-28	2018-04-07
3048049	89777	2017-11-28	2018-10-22
3048071	89808	2017-11-28	2018-01-21
3048077	92312	2018-08-22	2019-02-22
3048078	92314	2017-11-28	2018-08-22
3048089	92339	2017-11-28	2018-08-22
3048093	92378	2018-07-07	2018-08-22
3048093	92381	2018-04-07	2018-05-23
3048093	92382	2017-12-07	2018-03-22
3048109	92436	2018-07-22	\N
3051291	91533	2017-11-28	2018-10-22
3051311	91673	2017-11-28	2018-10-22
3051323	91771	2017-11-28	2018-10-22
3051368	92077	2017-11-28	2018-10-22
3062994	93120	2017-12-07	2018-10-22
3062994	93143	2017-12-07	2018-10-22
3063001	93149	2018-09-22	2018-10-22
3063002	93150	2018-09-22	2018-10-22
3083072	89355	2017-12-07	2018-10-22
3083143	89457	2017-12-22	2018-10-22
3083143	89461	2017-12-07	2017-12-07
3083175	89542	2017-12-07	2018-10-22
3083223	89635	2017-12-07	2017-12-22
3083269	89788	2017-12-07	2018-03-22
3086487	89414	2017-12-08	2018-10-22
3086534	91610	2017-12-08	2018-10-22
3086605	92027	2017-12-08	2018-10-22
3097969	88715	2017-12-22	2018-07-22
3097969	88719	2018-08-07	\N
3118544	89743	2017-12-22	2018-10-22
3124960	92100	2018-06-22	2018-10-07
3133310	88982	2018-01-07	2018-10-22
3133310	89121	2018-01-07	2018-10-22
3133325	88993	2018-01-07	2018-10-22
3133334	89007	2018-04-07	2018-06-22
3133334	89015	2018-01-07	2018-03-22
3133347	89123	2018-04-07	2018-10-22
3133348	89122	2018-01-07	2018-10-22
3133352	89034	2018-01-07	2018-01-22
3133358	89033	2018-04-07	2018-09-22
3133361	89095	2018-01-07	2018-05-23
3133373	89106	2018-04-07	2018-10-22
3133373	89112	2018-01-07	2018-01-22
3133453	92214	2018-10-22	\N
3133454	92215	2018-10-07	2018-10-22
3133465	92581	2018-09-07	2018-10-22
3133465	92584	2018-01-07	2018-08-22
3133524	93126	2018-09-22	2018-10-22
3133524	93130	2018-05-23	2018-09-07
3133524	93137	2018-01-22	2018-05-07
3145599	92347	2018-01-07	2018-08-22
3145647	92659	2018-08-07	2018-08-22
3145741	90742	2018-01-07	2018-10-22
3145879	91198	2018-01-07	2018-03-07
3157660	92151	2018-01-22	2018-06-22
3157671	92166	2018-01-22	2018-06-07
3188715	89278	2018-10-22	2018-10-22
3188715	89279	2018-09-22	2018-10-07
3188715	89286	2018-01-22	2018-09-07
3188857	89479	2018-01-22	2018-01-22
3188973	89808	2018-01-22	2018-09-07
3192332	91644	2018-01-22	2018-10-22
3195237	93174	2018-02-07	2018-10-22
3195238	93175	2018-02-07	2018-10-22
3195239	93176	2018-02-07	2018-10-22
3195240	93177	2018-02-07	2018-10-22
3195241	93178	2018-02-07	2018-10-22
3195242	93179	2018-02-07	2018-10-22
3195243	93180	2018-02-07	2018-10-22
3195244	93190	2018-06-07	2018-07-07
3195244	93191	2018-02-07	2018-05-23
3195245	93181	2018-02-07	2018-10-22
3195246	93182	2018-02-07	2018-10-22
3195248	93183	2018-02-07	2018-10-22
3195249	93184	2018-02-07	2018-10-22
3195251	93185	2018-02-07	2018-10-22
3195252	93186	2018-02-07	2018-10-22
3195282	88899	2018-04-07	2018-10-22
3195282	88910	2018-02-07	2018-03-22
3195529	92100	2018-10-07	2019-01-22
3203956	92219	2018-02-07	2018-10-22
3204033	93125	2018-09-22	2018-10-22
3204033	93129	2018-05-23	2018-09-07
3216052	89427	2018-02-07	2018-08-22
3216128	89815	2018-02-07	2018-10-22
3216165	92647	2018-04-22	2018-04-22
3216557	91539	2018-02-07	2018-10-22
3224139	89458	2018-02-07	2018-10-22
3227537	89416	2018-02-07	2018-10-22
3227556	89418	2018-02-07	2018-10-22
3227619	91854	2018-07-22	2018-10-22
3227619	91855	2018-02-07	2018-07-07
3230497	93187	2018-02-22	2018-10-22
3259290	89511	2018-02-22	2018-02-22
3259428	89716	2018-02-22	2018-04-06
3259428	89719	2018-04-07	2018-04-07
3259429	89714	2018-07-22	2018-10-22
3259429	89717	2018-02-22	2018-07-07
3265747	93188	2018-03-07	2018-10-22
3274114	89041	2018-03-07	2018-10-22
3274234	92246	2018-03-07	2018-08-22
3294476	89506	2018-03-07	2018-10-22
3294504	89440	2018-03-07	2018-10-22
3294535	89481	2018-03-07	2018-10-22
3298053	91922	2018-07-22	2018-10-22
3298053	91923	2018-03-07	2018-07-07
3309552	91247	2018-03-22	2018-10-22
3309553	91248	2018-03-22	2018-04-07
3321728	92622	2018-04-22	2018-08-22
3321728	92717	2018-03-22	2018-04-07
3321937	91256	2018-03-22	2018-10-22
3321944	91183	2018-03-22	2018-06-07
3321949	91202	2018-03-22	2018-10-22
3321955	91222	2018-04-07	2018-10-22
3321955	91235	2018-03-22	2018-03-22
3321956	91221	2018-03-22	2018-10-22
3321958	91274	2018-06-07	2018-07-07
3321958	91279	2018-04-22	2018-05-23
3321958	91283	2018-03-22	2018-03-22
3321958	91284	2018-04-07	2018-04-07
3321960	91265	2018-04-07	2018-10-22
3321960	91267	2018-03-22	2018-03-22
3321961	91266	2018-04-07	2018-10-22
3321961	91268	2018-03-22	2018-03-22
3329803	92379	2018-08-22	\N
3344431	89010	2018-04-07	2018-09-22
3344446	89126	2018-04-07	2018-10-22
3344533	92259	2018-04-07	2018-10-22
3357303	91121	2018-04-07	2018-10-22
3357349	91277	2018-06-07	2018-07-07
3357349	91281	2018-04-22	2018-05-23
3357349	91286	2018-04-07	2018-04-07
3365251	89701	2018-04-22	2018-10-22
3365251	89716	2018-04-07	2018-04-07
3365254	89715	2018-07-22	2018-10-22
3365254	89718	2018-04-07	2018-07-07
3365347	92450	2018-04-23	2018-07-22
3365347	92455	2018-04-07	2018-04-07
3368748	91862	2018-04-23	2018-06-22
3368748	91908	2018-07-22	2018-10-22
3368748	91909	2018-04-07	2018-07-07
3379896	88938	2018-04-22	2018-10-22
3379896	88939	2018-07-07	2018-09-22
3379896	89029	2018-04-22	2018-10-22
3380086	92628	2018-04-22	2018-04-22
3391912	92394	2018-04-22	2018-04-22
3391972	90679	2018-04-22	2018-08-22
3392183	91224	2018-04-22	2018-10-22
3392188	91263	2018-04-22	2018-10-22
3392195	91325	2018-12-22	\N
3392195	91349	2018-04-22	2018-05-23
3392228	91427	2018-04-22	2018-10-22
3392228	91450	2018-05-23	2018-10-22
3392231	91428	2018-04-22	2018-10-22
3392232	91424	2018-04-22	2018-10-22
3392233	91422	2018-04-22	2018-10-22
3392253	92923	2018-04-22	2018-10-22
3392254	92925	2018-04-22	2018-10-22
3392257	92924	2018-04-22	2018-10-22
3392259	92927	2018-04-22	2018-10-22
3392261	92928	2018-04-22	2018-10-22
3392262	92929	2018-04-22	2018-10-22
3392308	93052	2018-04-22	2018-10-22
3392310	93053	2018-04-22	2018-10-22
3392311	93054	2018-04-22	2018-10-22
3400185	89625	2018-04-23	2018-06-07
3400238	89767	2018-04-23	2018-10-22
3400241	89770	2018-04-23	2018-06-22
3400318	92785	2018-04-23	2018-10-22
3400318	92818	2018-04-23	2018-10-22
3400319	92787	2018-05-23	2018-10-22
3400319	92788	2018-04-23	2018-05-08
3400319	92819	2018-04-23	2018-10-22
3404254	89463	2018-09-14	2018-10-16
3404254	89975	2018-03-11	2018-06-20
3404254	89986	2018-01-13	2018-06-07
3404255	92121	2018-05-07	2018-10-22
3404256	89981	2018-03-11	2018-06-13
3404256	92367	2018-08-10	2019-01-25
3406617	88893	2018-05-07	2018-10-22
3414783	89203	2018-05-07	2018-08-22
3426380	89426	2018-08-22	2018-10-22
3426380	89431	2018-05-07	2018-08-07
3426461	92394	2018-05-07	2018-10-22
3426780	91422	2018-10-22	\N
3426790	92900	2018-05-07	2018-06-07
3426803	92932	2018-05-07	2018-10-22
3426811	92934	2018-05-07	2018-10-22
3426818	92936	2018-05-07	2018-10-22
3426819	92937	2018-05-07	2018-10-22
3426829	92952	2018-05-07	2018-10-22
3426852	92986	2018-05-07	2018-10-22
3426853	92987	2018-05-07	2018-10-22
3426857	92984	2018-05-07	2018-10-22
3426858	92998	2018-05-07	2018-07-22
3426859	92989	2018-05-07	2018-07-22
3426860	92999	2018-05-07	2018-07-22
3426877	93063	2018-05-07	2018-10-22
3434667	89342	2018-05-08	2018-10-22
3434725	89525	2018-06-22	2018-10-22
3434725	89531	2018-05-08	2018-06-07
3434756	89468	2018-05-08	2018-10-22
3434807	89625	2018-06-08	2018-10-22
3434896	92313	2018-05-08	2018-08-22
3434943	92786	2018-05-08	2018-10-22
3434959	92812	2018-05-23	2018-10-22
3434995	92874	2018-05-08	2018-10-22
3435004	92887	2018-05-08	2018-10-22
3450169	91458	2018-05-23	2018-10-22
3470407	92801	2018-05-23	2018-10-22
3470428	92834	2018-05-23	2018-10-22
3470429	92835	2018-05-23	2018-10-22
3470467	92911	2018-05-23	2018-10-22
3470468	92912	2018-05-23	2018-10-22
3470471	92915	2018-05-23	2018-10-22
3476965	89260	2018-06-07	2018-10-22
3476965	89263	2018-09-07	2018-10-22
3485011	88971	2018-06-07	2018-10-22
3485220	93111	2018-06-07	2018-10-22
3485220	93168	2018-09-07	2018-10-22
3485302	92765	2018-06-07	2018-06-07
3485302	93017	2018-06-07	2018-06-07
3485303	92766	2018-06-07	2018-06-07
3497311	91259	2018-06-07	2018-10-22
3497332	91271	2018-07-22	2018-10-22
3497332	91275	2018-06-07	2018-07-07
3497342	91326	2018-06-07	2018-10-22
3497347	91327	2018-06-07	2018-10-22
3505150	89299	2018-06-07	2018-10-22
3508700	89690	2018-06-07	2018-10-22
3509503	92167	2018-06-22	2018-10-22
3511925	91398	2018-10-22	\N
3520174	92888	2018-06-22	2018-10-22
3531870	89612	2018-06-22	2018-10-22
3531971	90636	2018-06-22	2018-10-22
3532179	91260	2018-06-22	2018-10-22
3540056	89523	2018-06-22	2018-10-22
3540231	92332	2018-06-22	2018-08-22
3540263	92454	2018-06-22	2018-07-22
3540383	91940	2018-06-22	2018-10-22
3544243	92151	2018-07-07	2018-10-22
3546514	93189	2018-07-07	2018-10-22
3546548	88897	2018-07-07	2018-10-22
3546775	92273	2018-10-22	\N
3554781	89025	2018-07-07	2018-10-22
3554781	89088	2018-07-07	2018-10-22
3554855	92302	2018-07-07	2018-10-22
3554858	92261	2018-07-07	2018-10-22
3566617	89429	2018-07-07	2018-10-22
3566637	89495	2018-07-07	2018-10-22
3566637	89703	2018-07-07	2018-10-22
3566903	90994	2018-07-07	2018-10-22
3566961	91182	2018-07-07	2018-10-22
3566976	91225	2018-07-07	2018-10-22
3566977	91226	2018-07-07	2018-10-22
3575054	89711	2018-07-07	2018-10-22
3581619	92100	2019-01-22	\N
3589630	89198	2018-07-22	2018-08-22
3589748	93112	2018-07-22	2018-10-22
3589748	93171	2018-09-07	2018-10-22
3589770	93144	2018-07-22	2018-10-22
3601926	91273	2018-07-22	2018-10-22
3609777	89359	2018-07-22	2018-10-22
3609983	92340	2018-07-22	2018-08-22
3609993	92387	2018-07-22	2018-08-22
3613888	92121	2018-10-22	\N
3613899	92146	2018-10-22	2018-10-22
3613899	92168	2018-08-07	2018-10-07
3624361	88710	2017-08-07	2017-09-07
3624367	88710	2018-08-07	2018-09-07
3624498	89116	2018-08-07	2018-10-22
3624543	92289	2018-11-22	\N
3624618	92658	2018-08-07	2018-08-22
3624677	93145	2018-08-07	2018-10-22
3624729	91410	2018-10-22	\N
3624729	91412	2018-10-07	2018-10-22
3636471	89613	2018-08-07	2018-10-22
3636653	90884	2018-08-22	2018-10-22
3636653	90888	2018-08-07	2018-08-07
3636763	91227	2018-08-07	2018-10-22
3636885	92985	2018-08-07	2018-10-22
3644724	89515	2018-08-07	2018-10-22
3644784	89545	2018-08-07	2018-08-21
3644851	89756	2018-08-07	2018-10-22
3644965	92858	2018-08-07	2018-10-07
3648834	92154	2018-08-22	2018-10-22
3648835	92155	2018-08-22	2018-10-22
3659457	89186	2018-09-07	2018-10-22
3659457	89193	2018-08-22	2018-08-22
3659530	92215	2018-12-22	\N
3659619	93114	2018-08-22	2018-10-22
3659619	93172	2018-10-07	2018-10-22
3671394	89615	2018-08-22	2018-10-22
3671526	90705	2018-08-22	2018-08-22
3671589	90865	2018-10-07	2018-10-22
3671589	90876	2018-08-22	2018-09-22
3671632	91000	2018-08-22	2018-10-22
3679689	89474	2018-08-22	2018-10-22
3679708	89545	2018-08-22	2018-10-22
3679720	89554	2018-08-22	2018-10-22
3683097	91899	2018-08-22	2018-10-22
3686293	92274	2018-12-22	\N
3694401	92291	2018-09-07	2018-09-22
3694401	92295	2018-10-07	2018-10-22
3694402	92242	2018-09-07	2018-10-22
3694405	92246	2018-09-07	2018-10-22
3694409	92303	2018-09-07	2018-10-22
3694486	93167	2018-09-07	2018-10-22
3694520	93123	2018-09-22	2018-10-22
3694520	93124	2018-09-07	2018-09-07
3706243	90705	2018-09-07	2018-10-22
3714396	89317	2018-09-22	2018-10-22
3714396	89322	2018-09-07	2018-09-07
3714406	89333	2018-09-07	2018-10-22
3714462	89507	2018-09-07	2018-10-22
3717927	91620	2018-09-07	2018-10-22
3720915	88860	2018-10-07	2018-10-22
3720915	88874	2018-09-22	2018-09-22
3729098	88707	2018-09-22	\N
3740988	92399	2018-09-22	2018-10-22
3741057	90701	2018-09-22	2018-10-22
3741185	91106	2018-09-22	2018-10-22
3741341	92993	2018-09-22	2018-10-22
3741361	92995	2018-09-22	2018-10-22
3741376	93064	2018-09-22	2018-10-22
3749337	89516	2018-09-22	2018-10-22
3749356	89529	2018-09-22	2018-10-22
3749374	89442	2018-09-22	2018-10-22
3749433	89569	2018-09-22	2018-10-22
3749473	89746	2018-09-22	2018-10-22
3749511	89786	2018-09-22	2018-10-22
3752851	91793	2018-09-22	2018-10-22
3756061	92280	2018-10-07	2018-10-22
3756061	92573	2018-10-07	2018-10-22
3764074	89050	2018-10-07	2018-10-22
3764083	89127	2018-10-07	2018-10-22
3764085	89128	2018-10-07	2018-10-22
3764099	89090	2018-10-07	2018-10-22
3764278	93156	2018-10-07	2018-10-22
3775990	90708	2018-10-07	2018-10-22
3776042	90850	2018-10-07	2018-10-22
3776069	90958	2018-10-07	2018-10-22
3784528	92861	2018-10-07	2018-10-07
3787660	91584	2018-10-07	2018-10-22
3788382	92157	2018-10-22	2018-10-22
3799003	89189	2018-10-22	2018-10-22
3811103	93745	2018-10-22	2018-10-22
3811119	93747	2018-10-22	2018-10-22
3811125	93748	2018-10-22	2018-10-22
3811141	93749	2018-10-22	2018-10-22
3811142	93750	2018-10-22	2018-10-22
3811153	93753	2018-10-22	2018-10-22
3811159	93755	2018-10-22	2018-10-22
3811160	93756	2018-10-22	2018-10-22
3811194	93760	2018-10-22	2018-10-22
3819139	93738	2018-10-22	2018-10-22
3819200	89371	2018-10-22	2018-10-22
3819231	89534	2018-10-22	2018-10-22
3819435	93743	2018-10-22	2018-10-22
3819443	93744	2018-10-22	2018-10-22
3822539	89415	2018-10-22	2018-10-22
